channel,unit,samples_sampled,mean,std,rms,p005,p995,max_abs,flat_fraction,clipped_fraction,file,patient_id
EKG EKG,uV,20480,118792.35800650003,3102.5041254677367,118832.86520400413,114054.78070649272,124912.78124971397,125111.03125963232,0.09536598466722009,0.0,PN10\PN10-10.edf,PN10
SPO2,%,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN10\PN10-10.edf,PN10
HR,bpm,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN10\PN10-10.edf,PN10
1,uV,20480,-129.2798828125,627.7605766651424,640.9341851664379,-3083.25,399.7068749999994,4078.25,0.0029298305581327215,0.0,PN10\PN10-10.edf,PN10
2,uV,20480,7.989837646484375,277.4851540020779,277.6001588565361,-1225.3075000000001,782.9537499999997,1753.375,0.0046388983837101425,0.0,PN10\PN10-10.edf,PN10
EEG FP2,uV,20480,6.42384033203125,52.28916808943558,52.68228188012246,-134.851875,331.5649999999987,463.875,0.019825186776698082,0.0,PN10\PN10-10.edf,PN10
EEG P9,uV,20480,5.228448486328125,66.50448678282801,66.70969521607435,-281.3025,246.9831249999993,346.375,0.0018555593534840568,0.0,PN10\PN10-10.edf,PN10
EEG P10,uV,20480,5.395867919921875,69.19119653778193,69.40127570109364,-296.375,244.6512499999999,372.375,0.002441525465110601,0.0,PN10\PN10-10.edf,PN10
B,uV,20480,7450.0740669519755,31.496455138641515,7450.1406449648075,7396.275370412797,7503.0253757534665,7518.275376516394,0.757019385712193,0.0,PN10\PN10-10.edf,PN10
C,uV,20480,3820.179232029563,31.169507247974913,3820.3063886306377,3766.7751888304483,3873.5251941711176,3888.7751949340454,0.7577518433517262,0.0,PN10\PN10-10.edf,PN10
D,uV,20480,6208.283929142152,33.1674466273902,6208.3725262229955,6145.775307850796,6267.775313954393,6283.025314717379,0.7468138092680306,0.0,PN10\PN10-10.edf,PN10
PLET,au,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN10\PN10-10.edf,PN10
61,uV,20480,1.900360107421875,68.85509416842615,68.88131358707318,-294.375,247.45062499999995,362.25,0.002441525465110601,0.0,PN10\PN10-10.edf,PN10
62,uV,20480,2.3845458984375,68.43921165276308,68.48073999887455,-290.378125,252.6806249999995,370.25,0.002099711899995117,0.0,PN10\PN10-10.edf,PN10
63,uV,20480,4.79876708984375,70.33913425024282,70.50263805458808,-298.0525,249.5,374.25,0.0031251525953415694,0.0,PN10\PN10-10.edf,PN10
64,uV,20480,3.07537841796875,68.01423680331828,68.08373051141926,-287.77625,248.37812499999973,363.375,0.002148542409297329,0.0,PN10\PN10-10.edf,PN10
MK,uV,20480,8.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,PN10\PN10-10.edf,PN10
EEG Fp1,uV,20480,10.794744873046875,41.026410605725054,42.42278732077515,-67.90125,225.87812499999973,275.625,0.022364373260413108,0.0,PN10\PN10-2.edf,PN10
EEG F3,uV,20480,10.959423828125,15.87619782974986,19.29151700032499,-41.700625,72.0,105.125,0.024073441085990528,0.0,PN10\PN10-2.edf,PN10
EEG C3,uV,20480,5.79261474609375,5.2236135668069315,7.800033608388633,-9.625,17.75,22.375,0.048586356755700964,0.0,PN10\PN10-2.edf,PN10
EEG P3,uV,20480,17.731927490234376,21.86276343889143,28.149630152168207,-91.950625,95.625,167.75,0.040724644758044826,0.0,PN10\PN10-2.edf,PN10
EEG O1,uV,20480,125.50692138671874,59.43294793289995,138.86778825907322,23.0,244.0,266.25,0.02602666145807901,0.0,PN10\PN10-2.edf,PN10
EEG F7,uV,20480,9.1947998046875,21.972052251342,23.818384151406754,-85.70375,93.95062499999995,135.375,0.01743249182088969,0.0,PN10\PN10-2.edf,PN10
EEG T3,uV,20480,8.5166015625,9.60140495947024,12.834308682983949,-22.25,36.25,61.25,0.017530152839494117,0.0,PN10\PN10-2.edf,PN10
EEG T5,uV,20480,7.667669677734375,10.893005288570045,13.321063114618973,-28.575625000000002,31.875,45.125,0.022315542751110893,0.0,PN10\PN10-2.edf,PN10
EEG Fc1,uV,20480,1.78316650390625,662.6646430318976,662.6670421919088,-1409.9275,1459.625,4095.875,0.0001953220372088481,0.0,PN10\PN10-2.edf,PN10
EEG Fc5,uV,20480,-2.6337646484375,659.0609297347768,659.0661922895847,-1421.950625,1453.325625,4095.875,0.00034181356511548414,0.0,PN10\PN10-2.edf,PN10
EEG Cp1,uV,20480,-1.14249267578125,662.6345040779762,662.6354890014417,-1411.70375,1465.9956249999982,4095.875,0.00034181356511548414,0.0,PN10\PN10-2.edf,PN10
EEG Cp5,uV,20480,0.74678955078125,662.3675658523445,662.3679868379759,-1423.55875,1472.1837499999992,4095.875,0.00034181356511548414,0.0,PN10\PN10-2.edf,PN10
EEG F9,uV,20480,0.50201416015625,661.6016331274748,661.6018235881448,-1409.779375,1455.1312499999995,4095.875,0.0004394745837199082,0.0,PN10\PN10-2.edf,PN10
EEG Fz,uV,20480,14.78634033203125,10.996420296456595,18.427075724351287,-14.75,63.950624999999945,79.375,0.03691586503247229,0.0,PN10\PN10-2.edf,PN10
EEG Cz,uV,20480,20.292138671875,5.307866387238286,20.97485011778103,3.625,32.375,37.75,0.04209189901850676,0.0,PN10\PN10-2.edf,PN10
EEG Pz,uV,20480,10.229156494140625,6.536431176271991,12.139216412263181,-10.5,28.325624999999945,38.875,0.03603691586503247,0.0,PN10\PN10-2.edf,PN10
EEG F4,uV,20480,8.495941162109375,14.170997342645252,16.52265662402034,-41.526250000000005,52.0,101.375,0.023585135992968406,0.0,PN10\PN10-2.edf,PN10
EEG C4,uV,20480,7.129913330078125,10.868573742733155,12.998521427287578,-34.026250000000005,38.375,94.125,0.0243664241418038,0.0,PN10\PN10-2.edf,PN10
EEG P4,uV,20480,7.182708740234375,9.78675097373765,12.139678721819378,-22.875,38.950624999999945,55.0,0.0255871868743591,0.0,PN10\PN10-2.edf,PN10
EEG O2,uV,20480,8.845428466796875,20.99772211722192,22.784774277426823,-56.375,80.90124999999989,93.875,0.02553835636505689,0.0,PN10\PN10-2.edf,PN10
EEG F8,uV,20480,10.64893798828125,27.854044158285895,29.820255804570156,-73.825625,117.22687499999984,176.0,0.019629864739489234,0.0,PN10\PN10-2.edf,PN10
EEG T4,uV,20480,8.30191650390625,17.349681101256415,19.23364895055343,-61.625,61.700624999999945,146.375,0.012744762927877337,0.0,PN10\PN10-2.edf,PN10
EEG T6,uV,20480,7.448223876953125,12.63983736589037,14.671112008207594,-33.700625,39.125,63.375,0.017286000292983057,0.0,PN10\PN10-2.edf,PN10
EEG Fc2,uV,20480,2.28109130859375,666.3230792322039,666.3269837662617,-1409.90125,1470.236249999999,4095.875,0.00029298305581327216,0.0,PN10\PN10-2.edf,PN10
EEG Fc6,uV,20480,2.068328857421875,663.2552315155701,663.2584564986977,-1415.875,1475.4831249999993,4095.875,0.0002441525465110601,0.0,PN10\PN10-2.edf,PN10
EEG Cp2,uV,20480,3.827667236328125,666.6488175322227,666.659806013219,-1417.101875,1474.0524999999998,4095.875,0.00029298305581327216,0.0,PN10\PN10-2.edf,PN10
EEG Cp6,uV,20480,33.90416259765625,667.0440571358267,667.9051327858414,-1363.081875,1569.7531249999997,4095.875,0.0004394745837199082,0.0,PN10\PN10-2.edf,PN10
EEG F10,uV,20480,-0.634344482421875,668.2939620151793,668.2942630749335,-1424.375,1473.8318749999994,4095.875,0.0004394745837199082,0.0,PN10\PN10-2.edf,PN10
EKG EKG,uV,20480,166391.1414181205,13059.578846581018,166902.85959825566,137600.78188448923,184372.53422446025,184830.03424734878,0.07534547585331315,0.0,PN10\PN10-2.edf,PN10
SPO2,%,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN10\PN10-2.edf,PN10
HR,bpm,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN10\PN10-2.edf,PN10
1,uV,20480,83.34541625976563,1155.5735869550056,1158.5753205034066,-4076.075625,4076.125,4096.0,0.018164949460422873,0.000244140625,PN10\PN10-2.edf,PN10
2,uV,20480,14.661712646484375,246.74307082690095,247.17829358343167,-1013.8412500000001,643.200625,1531.875,0.0030274915767371452,0.0,PN10\PN10-2.edf,PN10
EEG FP2,uV,20480,13.6007568359375,36.98101795684463,39.40274451906574,-75.575625,195.57562499999995,234.25,0.0190927291371649,0.0,PN10\PN10-2.edf,PN10
EEG P9,uV,20480,3.8049560546875,667.031012450618,667.0418646992665,-1430.93375,1482.2068749999994,4096.0,0.00014649152790663608,4.8828125e-05,PN10\PN10-2.edf,PN10
EEG P10,uV,20480,1.905633544921875,668.674911787,668.6776271811102,-1421.253125,1476.950625,4096.0,0.0001953220372088481,4.8828125e-05,PN10\PN10-2.edf,PN10
B,uV,20480,9118.956560113435,208.99729487474292,9121.351249376421,8692.52543526364,9470.275474174123,9470.275474174123,0.7175155036867035,0.0,PN10\PN10-2.edf,PN10
C,uV,20480,5506.967817395442,208.06538399713054,5510.897000112322,5093.525255207205,5856.02529335476,5856.02529335476,0.7229845207285512,0.0,PN10\PN10-2.edf,PN10
D,uV,20480,7893.55868386589,205.79986726296534,7896.24102222064,7472.525374227553,8235.025412375107,8250.275413138035,0.6761072317984277,0.0,PN10\PN10-2.edf,PN10
PLET,au,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN10\PN10-2.edf,PN10
61,uV,20480,1.99202880859375,670.9874772034427,670.9904341662516,-1428.200625,1476.52625,4096.0,0.0004394745837199082,4.8828125e-05,PN10\PN10-2.edf,PN10
62,uV,20480,0.182049560546875,670.3791263218243,670.379151040704,-1433.825625,1482.1774999999998,4096.0,9.766101860442404e-05,4.8828125e-05,PN10\PN10-2.edf,PN10
63,uV,20480,0.989666748046875,671.9468721704553,671.9476009778816,-1422.65125,1471.9043749999996,4096.0,0.0002441525465110601,4.8828125e-05,PN10\PN10-2.edf,PN10
64,uV,20480,1.13470458984375,679.0181812849801,679.0191293844882,-1458.38125,1524.3274999999976,4096.0,0.0004883050930221202,4.8828125e-05,PN10\PN10-2.edf,PN10
MK,uV,20480,8.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,PN10\PN10-2.edf,PN10
EEG Fp1,uV,20480,6.192242431640625,30.86856091674611,31.483518218316647,-68.52625,216.12812499999973,247.75,0.018702085062747204,0.0,PN10\PN10-3.edf,PN10
EEG F3,uV,20480,7.979534912109375,12.630362885653478,14.93984752388274,-35.200625,69.57562499999995,89.625,0.022364373260413108,0.0,PN10\PN10-3.edf,PN10
EEG C3,uV,20480,4.63533935546875,6.054555308603227,7.625222024655608,-9.75,22.075624999999945,30.125,0.03496264466038381,0.0,PN10\PN10-3.edf,PN10
EEG P3,uV,20480,5.955792236328125,8.628918514508502,10.484736329175568,-26.52625,43.375,59.0,0.03042140729527809,0.0,PN10\PN10-3.edf,PN10
EEG O1,uV,20480,505.71775512695314,71.51168834518491,510.7488320306017,375.924375,655.075625,680.375,0.02124127154646223,0.0,PN10\PN10-3.edf,PN10
EEG F7,uV,20480,10.119952392578124,15.766590005972589,18.73496188532238,-28.625,87.875,140.25,0.016065237560427756,0.0,PN10\PN10-3.edf,PN10
EEG T3,uV,20480,8.2644287109375,9.67879393655051,12.727129840791875,-20.02625,45.450624999999945,67.125,0.014209678206943698,0.0,PN10\PN10-3.edf,PN10
EEG T5,uV,20480,7.858111572265625,15.558593042838387,17.430425552889808,-50.0,76.20062499999995,107.625,0.020167000341813564,0.0,PN10\PN10-3.edf,PN10
EEG Fc1,uV,20480,19.248760986328126,878.7340652583788,878.9448630289761,-1711.36125,1694.2793749999996,2245.375,0.00014649152790663608,0.0,PN10\PN10-3.edf,PN10
EEG Fc5,uV,20480,15.0080078125,879.108118196659,879.2362161431768,-1717.114375,1694.1774999999998,2246.625,9.766101860442404e-05,0.0,PN10\PN10-3.edf,PN10
EEG Cp1,uV,20480,16.77940673828125,879.1770969768393,879.337202863106,-1710.9275,1691.575625,2256.0,9.766101860442404e-05,0.0,PN10\PN10-3.edf,PN10
EEG Cp5,uV,20480,16.98387451171875,883.899453782126,884.0626088630661,-1730.71,1712.3024999999998,2280.375,0.0,0.0,PN10\PN10-3.edf,PN10
EEG F9,uV,20480,19.64278564453125,878.1945668989109,878.4142168468373,-1720.7918750000001,1695.125,2253.75,0.00029298305581327216,0.0,PN10\PN10-3.edf,PN10
EEG Fz,uV,20480,6.74010009765625,13.635096668502722,15.21002335586109,-68.65125,67.07562499999995,96.75,0.025977830948776797,0.0,PN10\PN10-3.edf,PN10
EEG Cz,uV,20480,41.97669677734375,7.303385590989511,42.60730586915505,24.75,58.875,68.875,0.030372576785975876,0.0,PN10\PN10-3.edf,PN10
EEG Pz,uV,20480,5.209393310546875,7.622884175377126,9.232883721524145,-19.450625000000002,35.0,46.625,0.027442746227843158,0.0,PN10\PN10-3.edf,PN10
EEG F4,uV,20480,5.588360595703125,15.100667285177076,16.10155044103594,-64.625,71.375,114.75,0.018213779969725084,0.0,PN10\PN10-3.edf,PN10
EEG C4,uV,20480,-0.582159423828125,10.30214506667559,10.318580453220301,-28.700625000000002,33.375,64.625,0.01616289857903218,0.0,PN10\PN10-3.edf,PN10
EEG P4,uV,20480,11.248699951171876,8.7102165123745,14.22677483774645,-15.875,38.75,56.875,0.020362322379022413,0.0,PN10\PN10-3.edf,PN10
EEG O2,uV,20480,12.8111572265625,27.17521116336761,30.04359917282422,-90.325625,98.05249999999978,117.75,0.021436593583671077,0.0,PN10\PN10-3.edf,PN10
EEG F8,uV,20480,7.762176513671875,18.238472894161927,19.821535705905294,-49.5,61.325624999999945,148.125,0.012207627325553005,0.0,PN10\PN10-3.edf,PN10
EEG T4,uV,20480,6.317303466796875,13.433988110686059,14.84521335817233,-39.901250000000005,43.575624999999945,75.875,0.014795644318570243,0.0,PN10\PN10-3.edf,PN10
EEG T6,uV,20480,6.523858642578125,14.323450019759328,15.739185241202442,-44.75,66.57562499999995,90.0,0.013819034132526001,0.0,PN10\PN10-3.edf,PN10
EEG Fc2,uV,20480,19.2404541015625,880.5509933524828,880.7611747619661,-1710.404375,1696.75,2257.625,4.883050930221202e-05,0.0,PN10\PN10-3.edf,PN10
EEG Fc6,uV,20480,36.59846801757813,882.3870242123317,883.1456892039544,-1698.9925,1731.5031249999997,2303.125,0.0002441525465110601,0.0,PN10\PN10-3.edf,PN10
EEG Cp2,uV,20480,21.673748779296876,882.9850940038699,883.2510558268079,-1725.279375,1709.6574999999993,2280.0,9.766101860442404e-05,0.0,PN10\PN10-3.edf,PN10
EEG Cp6,uV,20480,314.39000244140624,888.4817869660639,942.4653624433726,-1419.9850000000001,2053.77625,2635.875,0.0,0.0,PN10\PN10-3.edf,PN10
EEG F10,uV,20480,19.3630126953125,885.2059817098922,885.4177298403351,-1740.759375,1713.9799999999996,2297.5,0.00014649152790663608,0.0,PN10\PN10-3.edf,PN10
EKG EKG,uV,20480,155304.892743363,34474.061586124364,159085.10499814674,87306.27936827659,182862.78414892813,183533.784182498,0.031739831046437815,0.0,PN10\PN10-3.edf,PN10
SPO2,%,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN10\PN10-3.edf,PN10
HR,bpm,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN10\PN10-3.edf,PN10
1,uV,20480,83.27743530273438,1139.7409645522098,1142.7793301897802,-4076.0,3329.5681249999984,4096.0,0.028321695395282974,4.8828125e-05,PN10\PN10-3.edf,PN10
2,uV,20480,16.588421630859376,242.82408677473913,243.39004262744442,-989.6575,646.1806249999995,1322.0,0.0030763220860393573,0.0,PN10\PN10-3.edf,PN10
EEG FP2,uV,20480,5.3988037109375,29.547086906127113,30.036268512374516,-62.700625,159.45062499999995,277.75,0.0190927291371649,0.0,PN10\PN10-3.edf,PN10
EEG P9,uV,20480,24.39058837890625,888.5975627641218,888.9322411476628,-1735.88125,1734.625,2329.375,0.0001953220372088481,0.0,PN10\PN10-3.edf,PN10
EEG P10,uV,20480,21.71746826171875,885.0867247753582,885.3531266117884,-1726.818125,1713.3581249999993,2291.0,9.766101860442404e-05,0.0,PN10\PN10-3.edf,PN10
B,uV,20480,9495.872094107079,510.01504109228415,9509.558463450443,8494.275425345288,9927.775497062656,9943.025497825642,0.6579422823380048,0.0,PN10\PN10-3.edf,PN10
C,uV,20480,5878.366395546671,508.70794791956143,5900.336876532465,4880.025244525867,6313.525316243293,6328.775317006221,0.6638996044728747,0.0,PN10\PN10-3.edf,PN10
D,uV,20480,8260.123130915892,503.08045735307996,8275.428936584638,7274.2753643092,8692.52543526364,8707.775436026568,0.6349919429659652,0.0,PN10\PN10-3.edf,PN10
PLET,au,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN10\PN10-3.edf,PN10
61,uV,20480,24.18702392578125,883.4706758546025,883.8017013003395,-1720.19,1713.9768749999998,2281.5,4.883050930221202e-05,0.0,PN10\PN10-3.edf,PN10
62,uV,20480,22.820361328125,887.5889474311269,887.8822604901181,-1731.5525,1725.361249999999,2302.5,4.883050930221202e-05,0.0,PN10\PN10-3.edf,PN10
63,uV,20480,22.328704833984375,883.1588312349081,883.441051937124,-1718.23,1711.6018749999998,2285.5,9.766101860442404e-05,0.0,PN10\PN10-3.edf,PN10
64,uV,20480,20.911767578125,900.4167393523925,900.6595397425355,-1769.5325,1766.950625,2373.375,4.883050930221202e-05,0.0,PN10\PN10-3.edf,PN10
MK,uV,20480,8.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,PN10\PN10-3.edf,PN10
EEG Fp1,uV,20480,5.19456787109375,38.4503572576193,38.79965861455429,-81.625,202.55249999999978,248.75,0.023292152937155135,0.0,PN10\PN10-4.5.6.edf,PN10
EEG F3,uV,20480,4.666552734375,12.062870027766584,12.93404606955968,-43.276250000000005,54.950624999999945,73.75,0.03095854289760242,0.0,PN10\PN10-4.5.6.edf,PN10
EEG C3,uV,20480,3.640631103515625,3.706840331740618,5.195657809835469,-9.75,13.075624999999945,17.5,0.07085306899750965,0.0,PN10\PN10-4.5.6.edf,PN10
EEG P3,uV,20480,4.887591552734375,7.703340176946285,9.123047794904684,-24.950625000000002,25.75,36.625,0.04887933981151423,0.0,PN10\PN10-4.5.6.edf,PN10
EEG O1,uV,20480,20.561077880859376,13.179548434600461,24.422498245731212,-29.325625000000002,54.950624999999945,104.5,0.030567898823184725,0.0,PN10\PN10-4.5.6.edf,PN10
EEG F7,uV,20480,6.06883544921875,24.1309551165143,24.882398568966817,-92.950625,91.45062499999995,115.75,0.02216905122320426,0.0,PN10\PN10-4.5.6.edf,PN10
EEG T3,uV,20480,5.845831298828125,11.9220119426566,13.278106504136991,-44.375,41.125,83.5,0.023048000390644075,0.0,PN10\PN10-4.5.6.edf,PN10
EEG T5,uV,20480,4.225494384765625,11.5542831300088,12.302693259774129,-35.825625,45.825624999999945,76.625,0.025391864837150252,0.0,PN10\PN10-4.5.6.edf,PN10
EEG Fc1,uV,20480,7.62601318359375,28.548255392166254,29.549263324365555,-57.625,71.45062499999995,120.5,0.0030763220860393573,0.0,PN10\PN10-4.5.6.edf,PN10
EEG Fc5,uV,20480,2.62430419921875,27.006428488262614,27.13363507202232,-63.700625,67.32562499999995,110.0,0.0034181356511548415,0.0,PN10\PN10-4.5.6.edf,PN10
EEG Cp1,uV,20480,2.93746337890625,28.679972220667313,28.83001036560105,-63.825625,71.25,113.25,0.002685678011621661,0.0,PN10\PN10-4.5.6.edf,PN10
EEG Cp5,uV,20480,4.533599853515625,27.502663490489134,27.87382332409533,-59.75,72.45062499999995,109.625,0.002539186483715025,0.0,PN10\PN10-4.5.6.edf,PN10
EEG F9,uV,20480,3.85841064453125,28.539672481219494,28.799309679870962,-62.5,70.70062499999995,114.625,0.0030763220860393573,0.0,PN10\PN10-4.5.6.edf,PN10
EEG Fz,uV,20480,6.630328369140625,11.434247457219284,13.21753642686702,-22.25,64.375,73.375,0.044582254992919575,0.0,PN10\PN10-4.5.6.edf,PN10
EEG Cz,uV,20480,4.2411376953125,4.952183086414721,6.520074100190324,-7.375,21.5,28.75,0.0576688314859124,0.0,PN10\PN10-4.5.6.edf,PN10
EEG Pz,uV,20480,4.958343505859375,6.51594551043386,8.187961664360735,-15.375,25.25,30.5,0.044631085502221786,0.0,PN10\PN10-4.5.6.edf,PN10
EEG F4,uV,20480,8.2557861328125,17.250773229943086,19.12451781618716,-23.75,97.5,124.0,0.027100932662727673,0.0,PN10\PN10-4.5.6.edf,PN10
EEG C4,uV,20480,1.98458251953125,10.673768421163174,10.856698397093346,-18.375,49.25,69.125,0.02973778016504712,0.0,PN10\PN10-4.5.6.edf,PN10
EEG P4,uV,20480,4.37706298828125,8.84012348441272,9.86440386556871,-19.325625000000002,34.200624999999945,42.875,0.030714390351091362,0.0,PN10\PN10-4.5.6.edf,PN10
EEG O2,uV,20480,8.708843994140626,12.984158147268893,15.634331661685074,-25.375,55.25,90.5,0.02944479710923385,0.0,PN10\PN10-4.5.6.edf,PN10
EEG F8,uV,20480,14.49876708984375,34.56260381487928,37.48049932417982,-41.950625,211.00937499999918,256.375,0.019629864739489234,0.0,PN10\PN10-4.5.6.edf,PN10
EEG T4,uV,20480,11.251190185546875,15.927158273976197,19.500350029567027,-26.575625000000002,85.20062499999995,107.5,0.013477220567410518,0.0,PN10\PN10-4.5.6.edf,PN10
EEG T6,uV,20480,3.71597900390625,11.789121745152185,12.360901725986345,-32.450625,45.625,60.375,0.017041847746471994,0.0,PN10\PN10-4.5.6.edf,PN10
EEG Fc2,uV,20480,7.061328125,29.375653564974257,30.21243745973338,-60.450625,75.375,115.75,0.0033204746325504173,0.0,PN10\PN10-4.5.6.edf,PN10
EEG Fc6,uV,20480,9.0848388671875,28.182978460425257,29.61105489751344,-57.950625,76.5,119.75,0.0031251525953415694,0.0,PN10\PN10-4.5.6.edf,PN10
EEG Cp2,uV,20480,5.829833984375,29.29569591601121,29.87013162824646,-62.575625,73.40124999999989,103.0,0.0033693051418526294,0.0,PN10\PN10-4.5.6.edf,PN10
EEG Cp6,uV,20480,31.343572998046874,28.6337722124896,42.4536509549018,-44.0,92.375,120.75,0.002490355974412813,0.0,PN10\PN10-4.5.6.edf,PN10
EEG F10,uV,20480,4.082501220703125,30.497727351932486,30.769760965107505,-68.125,82.82562499999995,116.75,0.002734508520923873,0.0,PN10\PN10-4.5.6.edf,PN10
EKG EKG,uV,20480,131052.59388598776,11808.791082229376,131583.54726586974,120520.781029984,178074.28390936146,178348.78392309463,0.10186044240441428,0.0,PN10\PN10-4.5.6.edf,PN10
SPO2,%,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN10\PN10-4.5.6.edf,PN10
HR,bpm,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN10\PN10-4.5.6.edf,PN10
1,uV,20480,-6.83319091796875,98.13033621250551,98.36795912948881,-395.20375,328.0524999999998,1385.5,0.002978661067434933,0.0,PN10\PN10-4.5.6.edf,PN10
2,uV,20480,-12.6785400390625,236.72139896860955,237.06068022170555,-1038.305625,577.2268749999998,1451.625,0.0060549831534742905,0.0,PN10\PN10-4.5.6.edf,PN10
EEG FP2,uV,20480,8.928118896484374,39.546157509916135,40.5414587900936,-84.5,218.1512499999999,248.75,0.0227550173348308,0.0,PN10\PN10-4.5.6.edf,PN10
EEG P9,uV,20480,8.812860107421875,27.99119442802557,29.345757253485854,-57.950625,73.625,104.5,0.0028321695395282973,0.0,PN10\PN10-4.5.6.edf,PN10
EEG P10,uV,20480,6.38389892578125,29.939626779248634,30.612667593257747,-65.875,75.125,111.75,0.002783339030226085,0.0,PN10\PN10-4.5.6.edf,PN10
B,uV,20480,8157.6554866293245,164.2412276852826,8159.308685140248,8052.025403219683,8845.025442893151,8860.275443656079,0.7564822501098687,0.0,PN10\PN10-4.5.6.edf,PN10
C,uV,20480,4540.904841817631,165.42527091826884,4543.917066001665,4437.775222400262,5230.77526207373,5246.025262836716,0.7511108940866253,0.0,PN10\PN10-4.5.6.edf,PN10
D,uV,20480,6914.603202760254,161.1674224703127,6916.481214439036,6816.775341420667,7594.52538033115,7609.775381094136,0.7474486058889594,0.0,PN10\PN10-4.5.6.edf,PN10
PLET,au,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN10\PN10-4.5.6.edf,PN10
61,uV,20480,6.299090576171875,31.063779726324267,31.69600847066413,-67.0,77.95062499999995,108.125,0.002734508520923873,0.0,PN10\PN10-4.5.6.edf,PN10
62,uV,20480,5.04581298828125,29.414026848595384,29.843679467562268,-64.27625,72.375,97.75,0.002441525465110601,0.0,PN10\PN10-4.5.6.edf,PN10
63,uV,20480,4.686663818359375,31.39826800536672,31.746118683756514,-67.75,79.82562499999995,119.5,0.0032716441232482057,0.0,PN10\PN10-4.5.6.edf,PN10
64,uV,20480,6.200592041015625,30.613746180194543,31.2353773283513,-64.325625,78.57562499999995,116.75,0.002978661067434933,0.0,PN10\PN10-4.5.6.edf,PN10
MK,uV,20480,8.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,PN10\PN10-4.5.6.edf,PN10
EEG Fp1,uV,20480,-2.214923095703125,39.36243711866174,39.42470469439788,-80.875,212.1512499999999,278.0,0.017920796913911814,0.0,PN10\PN10-7.8.9.edf,PN10
EEG F3,uV,20480,-0.18709716796875,15.128202286304974,15.129359198777223,-43.325625,62.950624999999945,87.5,0.02758923775574979,0.0,PN10\PN10-7.8.9.edf,PN10
EEG C3,uV,20480,-2.220074462890625,7.590596977586461,7.908596152094494,-23.5,17.325624999999945,40.875,0.059768543385907515,0.0,PN10\PN10-7.8.9.edf,PN10
EEG P3,uV,20480,5.693896484375,21.92107251216333,22.648485098529232,-45.625,101.45062499999995,111.25,0.04096879730455589,0.0,PN10\PN10-7.8.9.edf,PN10
EEG O1,uV,20480,-0.19984130859375,22.15614911299564,22.15705034669367,-63.601875,82.55249999999978,158.5,0.022852678353435227,0.0,PN10\PN10-7.8.9.edf,PN10
EEG F7,uV,20480,2.44365234375,29.812839471095845,29.912820564207003,-70.125,136.25,160.75,0.018995068118560478,0.0,PN10\PN10-7.8.9.edf,PN10
EEG T3,uV,20480,-1.25948486328125,15.228489600449592,15.280484208029401,-42.151250000000005,40.625,90.75,0.013623712095317155,0.0,PN10\PN10-7.8.9.edf,PN10
EEG T5,uV,20480,-6.063665771484375,18.5566352229918,19.52221179547674,-57.776250000000005,61.950624999999945,148.75,0.018311440988329507,0.0,PN10\PN10-7.8.9.edf,PN10
EEG Fc1,uV,20480,4.127001953125,134.31166623487357,134.3750565838362,-356.65125,384.95062499999995,917.25,0.0011719322232530886,0.0,PN10\PN10-7.8.9.edf,PN10
EEG Fc5,uV,20480,-0.181048583984375,126.20917319330451,126.2093030514284,-341.5,357.20062499999995,893.125,0.0012695932418575126,0.0,PN10\PN10-7.8.9.edf,PN10
EEG Cp1,uV,20480,1.7907470703125,133.81427497318845,133.82625662279403,-357.825625,380.375,925.375,0.0009277796767420284,0.0,PN10\PN10-7.8.9.edf,PN10
EEG Cp5,uV,20480,1.7486083984375,126.85499921566095,126.8670503217302,-342.601875,361.2762499999999,886.5,0.0011231017139508765,0.0,PN10\PN10-7.8.9.edf,PN10
EEG F9,uV,20480,2.677935791015625,133.19281503384912,133.21973321074452,-353.825625,379.82562499999995,918.25,0.0005371356023243322,0.0,PN10\PN10-7.8.9.edf,PN10
EEG Fz,uV,20480,-5.650921630859375,19.009448187596988,19.831591859330125,-108.30250000000001,44.67749999999978,150.375,0.036329898920845746,0.0,PN10\PN10-7.8.9.edf,PN10
EEG Cz,uV,20480,-8.360565185546875,7.832093491283161,11.456035033028597,-29.625,7.125,35.375,0.04106645832316031,0.0,PN10\PN10-7.8.9.edf,PN10
